150	3	152.333
151	2	130.5
152	1	109
153	4	126.5
155	2	134
156	1	129
157	1	160
158	2	156
159	1	97
160	4	156.25
161	3	120.333
162	6	132.667
163	4	133.25
164	1	122
165	1	173
166	3	142.333
167	2	166
168	5	135.8
169	1	155
170	2	127
171	2	142.5
172	6	153.667
173	5	180.8
174	1	84
175	3	140
176	2	187.5
177	1	174
178	2	78
179	1	243
180	1	160
181	1	160
183	1	142
184	2	184
185	1	196
186	1	131
187	1	180
188	2	197
189	1	144
190	5	185.8
191	1	220
192	2	132.5
193	1	173
194	1	146
198	2	172.5
201	2	208
202	3	166
203	1	207
204	1	226
205	1	227
206	2	159
207	1	142
209	1	136
210	4	181.5
211	1	176
212	1	188
213	2	186
214	2	210.5
215	1	136
218	2	193.5
221	1	269
225	2	293.5
226	1	190
227	1	262
228	3	225.333
230	2	219.5
241	1	285
242	1	171
248	1	320
253	2	291.5
254	1	165
256	1	300
257	1	247
259	1	187
264	1	255
266	1	296
267	2	253.5
270	3	222.667
271	1	320
272	1	202
274	1	221
282	1	284
289	1	262
292	1	427
296	1	241
299	1	295
301	1	263
306	1	276
310	1	279
311	1	310
321	1	283
325	1	240
326	1	329
327	1	302
332	1	262
333	1	241
334	1	308
337	1	251
343	1	313
354	1	364
379	1	331
386	1	372
404	1	333
448	1	491
453	1	426
467	1	401
475	1	456
550	1	592
569	1	473
732	1	601
779	1	723
833	1	750
838	1	717
854	1	736
1055	1	955
1134	1	1011

Degree_distribution_Followers: 
1	21157	0.931039
2	9374	1.44581
3	5360	2.05149
4	3695	2.60758
5	2624	3.11928
6	2052	3.67641
7	1639	3.93777
8	1304	4.63497
9	1090	4.59083
10	939	5.22471
11	750	5.05067
12	697	5.91966
13	634	5.44637
14	523	6.5392
15	469	6.85714
16	381	6.32808
17	328	7.34146
18	335	8.40597
19	291	8.38488
20	281	7.65836
21	228	7.31579
22	247	8.99595
23	187	9.35294
24	203	8.31034
25	179	8.42458
26	172	9.76163
27	157	8.38217
28	141	8.31915
29	121	9.33884
30	126	8.53968
31	110	10.3727
32	108	9.81481
33	89	10.3483
34	89	9.5618
35	82	9.82927
36	84	10.1786
37	82	9.64634
38	70	9.54286
39	60	11.1833
40	60	11.9167
41	61	10.8852
42	58	14.0862
43	54	7.94444
44	56	10.6607
45	56	8.94643
46	47	7.46809
47	43	7.51163
48	45	10.2222
49	36	11.2778
50	35	8.65714
51	24	12.5
52	32	6.84375
53	36	9.08333
54	25	10.28
55	32	9.875
56	28	10.8214
57	29	9.17241
58	31	6.87097
59	29	9.31034
60	27	10.1111
61	23	11.7826
62	14	11.5
63	28	10.0357
64	16	12.6875
65	29	12.2414
66	27	7.85185
67	18	8.05556
68	17	9.47059
69	24	6.91667
70	12	7.25
71	19	5.15789
72	14	9.78571
73	15	11
74	10	8.9
75	15	6.2
76	15	9.53333
77	20	9.25
78	15	4.8
79	9	21.2222
80	8	9.5
81	12	9.16667
82	15	7.33333
83	9	16
84	11	11.9091
85	7	10.4286
86	3	3
87	12	19.4167
88	7	9.85714
89	10	9.5
90	9	9.44444
91	11	13.9091
92	7	3.42857
93	7	5.28571
94	8	7.75
95	10	7.7
96	9	4.22222
97	9	3.66667
98	10	5.1
99	4	2.25
100	5	19.6
101	8	12.375
102	2	1
103	6	10.6667
104	1	18
105	6	9.66667
106	7	5.42857
107	8	6
108	7	7.71429
109	9	4.55556
110	1	0
111	5	10.2
112	9	5.22222
113	7	5
114	4	3.5
115	5	9
116	2	8.5
117	9	8.11111
118	8	12.125
119	8	6.5
120	3	6.66667
121	11	2.36364
122	1	22
123	3	5.66667
124	7	2.71429
125	7	7
126	4	5.5
127	3	7
128	5	3.8
129	2	7.5
130	3	9.66667
131	2	0
132	7	8.14286
134	2	4.5
135	3	7.33333
137	5	12
138	3	6
139	6	2.83333
141	3	11
142	3	2.33333
143	1	26
144	4	1.25
145	1	0
146	4	2.75
147	7	8.71429
148	2	7
149	5	5.6
150	3	7.33333
151	2	3.5
152	1	2
153	4	1
155	2	1
156	1	4
157	1	12
158	2	10.5
159	1	17
160	4	9.75
161	3	0
162	6	3.16667
163	4	1.75
164	1	12
165	1	7
166	3	11.6667
167	2	30
168	5	9.6
169	1	7
170	2	2.5
171	2	3
172	6	4.16667
173	5	5.4
174	1	0
175	3	4
176	2	6
177	1	2
178	2	0
179	1	0
180	1	3
181	1	4
183	1	8
184	2	17
185	1	3
186	1	4
187	1	4
188	2	10.5
189	1	12
190	5	3.8
191	1	0
192	2	11
193	1	10
194	1	8
198	2	13
201	2	0.5
202	3	4.66667
203	1	0
204	1	0
205	1	6
206	2	15
207	1	19
209	1	8
210	4	9.25
211	1	5
212	1	19
213	2	13
214	2	0
215	1	22
218	2	4.5
221	1	0
225	2	0
226	1	21
227	1	0
228	3	4
230	2	2.5
241	1	0
242	1	5
248	1	0
253	2	0
254	1	17
256	1	0
257	1	0
259	1	21
264	1	8
266	1	0
267	2	9
270	3	5.33333
271	1	0
272	1	12
274	1	7
282	1	0
289	1	3
292	1	0
296	1	3
299	1	5
301	1	5
306	1	6
310	1	5
311	1	5
321	1	3
325	1	0
326	1	6
327	1	8
332	1	5
333	1	15
334	1	14
337	1	24
343	1	13
354	1	5
379	1	11
386	1	0
404	1	12
448	1	0
453	1	5
467	1	6
475	1	5
550	1	0
569	1	6
732	1	11
779	1	30
833	1	5
838	1	6
854	1	5
1055	1	3
1134	1	5

Coreness_distribution_Collapsers: 
1	23522	0.143228
2	10284	0.62466
3	5851	1.13143
4	3851	1.78239
5	2876	2.65647
6	2256	3.70922
7	1746	4.51432
8	1386	5.98557
9	1065	7.38216
10	857	9.76663
11	638	11.8683
12	560	11.8696
13	412	12.8883
14	480	16.3792
15	386	19.1917
16	362	27.3812
17	257	35.3346
18	274	40.1533
19	218	44.9908
20	274	73.6387
21	92	71.3587
22	20	31.5
23	34	73.1765
24	20	17.45
25	24	48.5
26	34	57.2647
27	6	8.66667
28	22	23.5455
29	17	34.8824
30	17	39.7059
31	27	54.5185
32	17	89.2353
33	14	48.3571
34	7	39
35	15	58.0667
36	66	164.712
38	7	17.8571
39	4	12.25
40	4	41.75
41	19	57.7895
42	3	1.33333
43	7	33.1429
44	2	20
45	8	60.75
46	5	35.2
47	5	47.2
48	12	135.167
50	3	17.6667
51	8	4.875
52	154	113.37

Coreness_distribution_Followers: 
1	23522	0.931043
2	10284	1.6127
3	5851	2.43155
4	3851	3.34485
5	2876	4.00834
6	2256	4.79034
7	1746	5.38202
8	1386	6.28211
9	1065	7.14742
10	857	7.69078
11	638	8.21787
12	560	9.70357
13	412	9.26456
14	480	9.70208
15	386	9.87306
16	362	9.91436
17	257	9.28794
18	274	9.83212
19	218	7.59174
20	274	6.36861
21	92	7.61957
22	20	10.4
23	34	13.6765
24	20	12
25	24	14.8333
26	34	12.2059
27	6	11.3333
28	22	10.5909
29	17	11.2353
30	17	10.6471
31	27	11.1852
32	17	17.9412
33	14	19.5714
34	7	13.7143
35	15	8.53333
36	66	8.5
38	7	31.7143
39	4	14
40	4	16
41	19	19.9474
42	3	2
43	7	7.57143
44	2	3.5
45	8	23.125
46	5	7.2
47	5	8
48	12	3.41667
50	3	3.33333
51	8	2.25
52	154	0

Two-power Scale: 
0	3	0
0	1	0
0	3	0
0	1	0
0	1	0
0	1	0
0	1	0
0	3	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	3	0
0	5	0
0	1	0
0	3	0
0	4	0
0	2	0
0	1	0
0	1	0
0	2	0
0	2	0
0	2	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	2	0
0	4	0
0	3	0
0	1	0
0	2	0
0	1	0
0	2	0
0	1	0
0	7	0
0	6	0
0	3	0
0	1	0
0	3	0
0	1	0
0	9	0
0	1	0
0	1	0
0	1	0
0	2	0
0	8	0
0	8	0
0	8	0
0	9	0
0	8	0
0	8	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	2	0
0	4	0
0	4	0
0	5	0
0	1	0
0	3	0
0	3	0
0	3	0
0	3	0
0	3	0
0	2	0
0	6	0
0	6	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	3	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	2	0
0	2	0
0	20	0
0	2	0
0	4	0
0	1	0
0	1	0
0	6	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	1	0
0	2	0
0	10	0
0	3	0
0	3	0
0	3	0
0	3	0
0	2	0
0	3	0
0	1	0
0	2	0
0	2	0
0	2	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	3	0
0	1	0
0	6	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	7	0
0	1	0
0	1	0
0	3	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	2	0
0	1	0
0	3	0
0	2	0
0	1	0
0	1	0
0	1	0
0	4	0
0	7	0
0	1	0
0	1	0
0	2	0
0	1	0
0	3	0
0	1	0
0	2	0
0	11	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	3	0
0	2	0
0	1	0
0	1	0
0	3	0
0	3	0
0	3	0
0	1	0
0	2	0
0	1	0
0	2	0
0	1	0
0	2	0
0	2	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	3	0
0	2	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	3	0
0	1	0
0	3	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	10	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	2	0
0	5	0
0	1	0
0	2	0
0	2	0
0	1	0
0	1	0
0	2	0
0	2	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	3	0
0	2	0
0	1	0
0	1	0
0	5	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	2	0
0	3	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	2	0
0	1	0
0	2	0
0	4	0
0	3	0
0	2	0
0	2	0
0	5	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	7	0
0	4	0
0	1	0
0	4	0
0	5	0
0	5	0
0	15	0
0	5	0
0	1	0
0	1	0
0	2	0
0	2	0
0	3	0
0	2	0
0	1	0
0	1	0
0	2	0
0	2	0
0	1	0
0	1	0
0	9	0
0	8	0
0	9	0
0	9	0
0	2	0
0	3	0
0	2	0
0	2	0
0	2	0
0	2	0
0	2	0
0	2	0
0	1	0
0	2	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	2	0
0	1	0
0	1	0
0	1	0
0	2	0
0	2	0
0	4	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	5	0
0	5	0
0	1	0
0	1	0
0	4	0
0	2	0
0	2	0
0	1	0
0	1	0
0	2	0
0	7	0
0	6	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	3	0
0	1	0
0	3	0
0	1	0
0	2	0
0	2	0
0	2	0
0	2	0
0	1	0
0	3	0
0	1	0
0	1	0
0	4	0
0	3	0
0	3	0
0	4	0
0	1	0
0	4	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	3	0
0	3	0
0	3	0
0	3	0
0	1	0
0	3	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	4	0
0	3	0
0	2	0
0	1	0
0	1	0
0	1	0
0	4	0
0	1	0
0	2	0
0	2	0
0	46	0
0	2	0
0	1	0
0	5	0
0	3	0
0	2	0
0	1	0
0	4	0
0	6	0
0	1	0
0	1	0
0	1	0
0	6	0
0	1	0
0	4	0
0	1	0
0	2	0
0	1	0
0	1	0
0	4	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	14	0
0	1	0
0	3	0
0	7	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	4	0
0	3	0
0	1	0
0	13	0
0	13	0
0	1	0
0	14	0
0	15	0
0	13	0
0	13	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	6	0
0	1	0
0	1	0
0	2	0
0	2	0
0	1	0
0	2	0
0	7	0
0	1	0
0	1	0
0	2	0
0	9	0
0	1	0
0	1	0
0	2	0
0	2	0
0	5	0
0	1	0
0	9	0
0	1	0
0	1	0
0	2	0
0	2	0
0	3	0
0	1	0
0	1	0
0	1	0
0	3	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	2	0
0	1	0
0	1	0
0	1	0
0	6	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	3	0
0	1	0
0	2	0
0	2	0
0	12	0
0	6	0
0	8	0
0	2	0
0	1	0
0	1	0
0	2	0
0	1	0
0	4	0
0	1	0
0	2	0
0	2	0
0	1	0
0	2	0
0	1	0
0	2	0
0	1	0
0	4	0
0	1	0
0	4	0
0	1	0
0	2	0
0	1	0
0	4	0
0	3	0
0	4	0
0	6	0
0	4	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	2	0
0	1	0
0	2	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	13	0
0	18	0
0	2	0
0	1	0
0	2	0
0	5	0
0	1	0
0	2	0
0	2	0
0	2	0
0	2	0
0	8	0
0	1	0
0	1	0
0	2	0
0	3	0
0	1	0
0	4	0
0	1	0
0	4	0
0	1	0
0	3	0
0	1	0
0	2	0
0	1	0
0	3	0
0	1	0
0	1	0
0	4	0
0	1	0
0	1	0
0	1	0
0	6	0
0	5	0
0	10	0
0	12	0
0	5	0
0	1	0
0	2	0
0	1	0
0	3	0
0	5	0
0	9	0
0	5	0
0	2	0
0	7	0
0	10	0
0	6	0
0	2	0
0	2	0
0	2	0
0	4	0
0	4	0
0	9	0
0	1	0
0	1	0
0	2	0
0	2	0
0	1	0
0	2	0
0	3	0
0	2	0
0	1	0
0	2	0
0	1	0
0	3	0
0	3	0
0	2	0
0	3	0
0	2	0
0	2	0
0	19	0
0	3	0
0	3	0
0	4	0
0	1	0
0	2	0
0	1	0
0	4	0
0	1	0
0	22	0
0	18	0
0	23	0
0	18	0
0	18	0
0	2	0
0	21	0
0	1	0
0	4	0
0	2	0
0	3	0
0	2	0
0	4	0
0	2	0
0	1	0
0	2	0
0	1	0
0	1	0
0	5	0
0	1	0
0	1	0
0	1	0
0	1	0
0	5	0
0	1	0
0	3	0
0	1	0
0	5	0
0	4	0
0	5	0
0	6	0
0	5	0
0	2	0
0	5	0
0	6	0
0	6	0
0	5	0
0	5	0
0	4	0
0	6	0
0	1	0
0	2	0
0	4	0
0	1	0
0	1	0
0	13	0
0	2	0
0	2	0
0	2	0
0	2	0
0	2	0
0	1	0
0	1	0
0	3	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	4	0
0	1	0
0	3	0
0	4	0
0	1	0
0	1	0
0	6	0
0	4	0
0	3	0
0	6	0
0	1	0
0	1	0
0	2	0
0	1	0
0	4	0
0	10	0
0	5	0
0	8	0
0	1	0
0	4	0
0	7	0
0	1	0
0	2	0
0	3	0
0	1	0
0	1	0
0	1	0
0	2	0
0	2	0
0	2	0
0	1	0
0	2	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	17	0
0	1	0
0	3	0
0	3	0
0	2	0
0	1	0
0	3	0
0	1	0
0	2	0
0	3	0
0	1	0
0	4	0
0	1	0
0	4	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	2	0
0	1	0
0	1	0
0	1	0
0	6	0
0	4	0
0	2	0
0	2	0
0	8	0
0	1	0
0	1	0
0	2	0
0	18	0
0	1	0
0	2	0
0	3	0
0	2	0
0	9	0
0	2	0
0	1	0
0	2	0
0	1	0
0	4	0
0	7	0
0	1	0
0	1	0
0	1	0
0	3	0
0	6	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	2	0
0	2	0
0	1	0
0	2	0
0	3	0
0	6	0
0	1	0
0	2	0
0	1	0
0	1	0
0	12	0
0	1	0
0	1	0
0	2	0
0	1	0
0	5	0
0	1	0
0	1	0
0	16	0
0	12	0
0	3	0
0	2	0
0	1	0
0	3	0
0	4	0
0	2	0
0	4	0
0	2	0
0	4	0
0	4	0
0	2	0
0	3	0
0	2	0
0	4	0
0	7	0
0	5	0
0	11	0
0	4	0
0	6	0
0	4	0
0	2	0
0	2	0
0	2	0
0	5	0
0	1	0
0	5	0
0	2	0
0	1	0
0	4	0
0	6	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	4	0
0	1	0
0	9	0
0	2	0
0	1	0
0	1	0
0	8	0
0	3	0
0	1	0
0	2	0
0	1	0
0	5	0
0	1	0
0	1	0
0	6	0
0	1	0
0	1	0
0	2	0
0	6	0
0	1	0
0	28	0
0	2	0
0	1	0
0	1	0
0	2	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	3	0
0	2	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	7	0
0	1	0
0	3	0
0	1	0
0	7	0
0	1	0
0	1	0
0	1	0
0	3	0
0	4	0
0	2	0
0	4	0
0	1	0
0	1	0
0	3	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	2	0
0	3	0
0	3	0
0	3	0
0	1	0
0	1	0
0	3	0
0	1	0
0	1	0
0	2	0
0	1	0
0	2	0
0	2	0
0	2	0
0	9	0
0	5	0
0	6	0
0	2	0
0	2	0
0	2	0
0	2	0
0	2	0
0	1	0
0	6	0
0	1	0
0	7	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	3	0
0	4	0
0	3	0
0	6	0
0	5	0
0	1	0
0	10	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	11	0
0	1	0
0	1	0
0	2	0
0	3	0
0	2	0
0	3	0
0	2	0
0	2	0
0	2	0
0	9	0
0	3	0
0	7	0
0	1	0
0	2	0
0	1	0
0	2	0
0	4	0
0	1	0
0	1	0
0	1	0
0	3	0
0	2	0
0	5	0
0	3	0
0	3	0
0	5	0
0	2	0
0	1	0
0	2	0
0	1	0
0	3	0
0	3	0
0	3	0
0	5	0
0	4	0
0	3	0
0	4	0
0	1	0
0	3	0
0	3	0
0	3	0
0	6	0
0	5	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	2	0
0	1	0
0	6	0
0	1	0
0	1	0
0	2	0
0	12	0
0	2	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	3	0
0	1	0
0	1	0
0	3	0
0	5	0
0	4	0
0	1	0
0	3	0
0	3	0
0	4	0
0	3	0
0	1	0
0	1	0
0	4	0
0	1	0
0	1	0
0	1	0
0	3	0
0	1	0
0	5	0
0	1	0
0	5	0
0	3	0
0	1	0
0	1	0
0	1	0
0	4	0
0	1	0
0	1	0
0	1	0
0	1	0
0	5	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	5	0
0	5	0
0	6	0
0	5	0
0	5	0
0	1	0
0	7	0
0	13	0
0	5	0
0	5	0
0	8	0
0	5	0
0	1	0
0	5	0
0	6	0
0	1	0
0	1	0
0	2	0
0	1	0
0	2	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	2	0
0	2	0
0	2	0
0	2	0
0	3	0
0	3	0
0	1	0
0	3	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	2	0
0	1	0
0	1	0
0	5	0
0	1	0
0	1	0
0	3	0
0	1	0
0	1	0
0	1	0
0	3	0
0	3	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	4	0
0	2	0
0	1	0
0	2	0
0	6	0
0	1	0
0	9	0
0	1	0
0	10	0
0	1	0
0	1	0
0	11	0
0	1	0
0	1	0
0	1	0
0	9	0
0	10	0
0	1	0
0	1	0
0	3	0
0	2	0
0	3	0
0	1	0
0	9	0
0	11	0
0	1	0
0	1	0
0	3	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	3	0
0	1	0
0	2	0
0	5	0
0	4	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	6	0
0	2	0
0	2	0
0	2	0
0	3	0
0	2	0
0	1	0
0	5	0
0	2	0
0	4	0
0	4	0
0	3	0
0	3	0
0	3	0
0	5	0
0	4	0
0	4	0
0	6	0
0	3	0
0	5	0
0	9	0
0	9	0
0	2	0
0	10	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	9	0
0	1	0
0	1	0
0	3	0
0	1	0
0	1	0
0	3	0
0	1	0
0	2	0
0	2	0
0	9	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	6	0
0	1	0
0	2	0
0	2	0
0	2	0
0	1	0
0	1	0
0	1	0
0	7	0
0	1	0
0	1	0
0	4	0
0	4	0
0	1	0
0	1	0
0	5	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	2	0
0	2	0
0	4	0
0	2	0
0	2	0
0	2	0
0	3	0
0	1	0
0	3	0
0	1	0
0	1	0
0	3	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	10	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	3	0
0	1	0
0	2	0
0	2	0
0	1	0
0	1	0
0	1	0
0	3	0
0	6	0
0	2	0
0	3	0
0	8	0
0	2	0
0	2	0
0	2	0
0	2	0
0	1	0
0	1	0
0	4	0
0	3	0
0	3	0
0	2	0
0	5	0
0	9	0
0	2	0
0	2	0
0	2	0
0	2	0
0	1	0
0	1	0
0	1	0
0	2	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	8	0
0	1	0
0	1	0
0	3	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	5	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	3	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	2	0
0	1	0
0	1	0
0	2	0
0	3	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	3	0
0	1	0
0	3	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	6	0
0	6	0
0	7	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	5	0
0	5	0
0	5	0
0	6	0
0	5	0
0	5	0
0	5	0
0	5	0
0	6	0
0	1	0
0	4	0
0	1	0
0	1	0
0	5	0
0	4	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	5	0
0	1	0
0	1	0
0	1	0
0	5	0
0	1	0
0	2	0
0	2	0
0	1	0
0	2	0
0	1	0
0	2	0
0	1	0
0	1	0
0	1	0
0	8	0
0	5	0
0	1	0
0	2	0
0	5	0
0	1	0
0	1	0
0	4	0
0	1	0
0	1	0
0	2	0
0	5	0
0	1	0
0	1	0
0	1	0
0	1	0
0	7	0
0	1	0
0	9	0
0	4	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
